trait	rank	gene_index	gene_id	gene_name	chromosome	start	end	n_snps	attention_mean	attention_sd	seed_ranks	rank_sd
CUST_REPRO	60	1697	gene:Os01g0383100	OsEXO70FX7	1	16000688	16003329	2	0.0008974056302880248	9.075695269921074e-05	80,60,97	18.520259177452136
CUST_REPRO	61	1339	gene:Os01g0293501	gene:Os01g0293501	1	10691672	10692073	4	0.0008970163956594964	0.00018903251849210694	58,135,61	43.61574639202376
CUST_REPRO	62	136	gene:Os01g0116250	gene:Os01g0116250	1	911978	914143	4	0.0008963935542851686	7.669631050207744e-05	90,81,41	26.083200212652844
CUST_REPRO	63	687	gene:Os01g0192000	DOS	1	4949133	4951123	2	0.0008962571543330947	0.00028313989564730937	35,98,214	90.79831129119822
CUST_REPRO	64	688	gene:Os01g0192101	gene:Os01g0192101	1	4949849	4951508	2	0.0008952076896093786	0.0002832428932597948	36,100,215	90.7028114227999
CUST_REPRO	65	974	gene:Os01g0232800	gene:Os01g0232800	1	7352223	7357332	6	0.0008944078775433203	0.00021659406855200575	59,185,49	75.79797710581288
CUST_REPRO	66	629	gene:Os01g0183400	OsNF-YC13	1	4415416	4416182	7	0.0008811143925413489	0.00024380416066064944	44,198,76	81.26499861564018
CUST_REPRO	67	284	gene:Os01g0136502	gene:Os01g0136502	1	1966504	1967491	11	0.000880600418895483	0.0001305853771299998	76,116,55	30.98924544633724
CUST_REPRO	68	1463	gene:Os01g0320700	gene:Os01g0320700	1	12214028	12214637	4	0.0008776486696054538	5.337170825716082e-05	100,57,95	23.515952032609693
CUST_REPRO	69	285	gene:Os01g0136600	gene:Os01g0136600	1	1970071	1970782	14	0.0008772160314644376	0.00014450943961583516	74,128,57	37.072002014098636
CUST_REPRO	70	399	gene:Os01g0152300	H2B.10	1	2820074	2820744	4	0.0008765095844864845	0.0003389266327644471	30,195,186	92.7739187487518
CUST_REPRO	71	49	gene:Os01g0105900	gene:Os01g0105900	1	309520	313170	13	0.0008759286720305681	0.00013683158461192201	79,127,52	37.986839826445156
CUST_REPRO	72	311	gene:Os01g0139000	gene:Os01g0139000	1	2080112	2081303	4	0.0008720704354345798	5.760628770833825e-05	92,76,68	12.220201853215574
CUST_REPRO	73	1317	gene:Os01g0287900	gene:Os01g0287900	1	10366413	10366924	3	0.0008688214390228192	0.00017964170852606792	67,155,69	50.23942674832188
CUST_REPRO	74	298	gene:Os01g0137550	gene:Os01g0137550	1	2015899	2018829	5	0.0008679494882623354	8.640023914386672e-05	87,96,72	12.12435565298214
CUST_REPRO	75	184	gene:Os01g0123700	gene:Os01g0123700	1	1333752	1334769	3	0.0008655877900309861	5.3357718435915086e-05	107,84,56	25.540817005987364
CUST_REPRO	76	1549	gene:Os01g0343400	gene:Os01g0343400	1	13580715	13581665	8	0.0008615437739839157	0.0001810630098681022	86,199,35	83.93052682625871
CUST_REPRO	77	479	gene:Os01g0163000	gene:Os01g0163000	1	3283266	3286357	11	0.0008612081874161959	0.0002758917642014619	46,336,67	161.7106469387014
CUST_REPRO	78	1641	gene:Os01g0368900	OsGRX4	1	15124631	15125396	1	0.0008607077179476619	0.00023746701973738064	134,14,314	150.99668870541498
CUST_REPRO	79	1636	gene:Os01g0364400	OsRLCK35	1	14856256	14878542	5	0.0008576858478287855	0.00014594576499984824	91,158,37	60.61627944152737
CUST_REPRO	80	1123	gene:Os01g0255000	gene:Os01g0255000	1	8486578	8489618	3	0.0008572979325739046	4.838442915928818e-05	117,85,58	29.535289626704753
CUST_REPRO	81	1640	gene:Os01g0368700	gene:Os01g0368700	1	15118693	15119756	1	0.0008565594519798955	0.00023658253186603154	142,16,315	150.1144008192863
CUST_REPRO	82	1477	gene:Os01g0323950	gene:Os01g0323950	1	12371544	12376437	6	0.000856059060121576	0.00024210412838216233	54,246,85	103.0744067813797
CUST_REPRO	83	478	gene:Os01g0162900	gene:Os01g0162900	1	3282977	3284997	11	0.0008544746281889578	0.00027184853761211855	49,347,71	166.06424459628067
CUST_REPRO	84	1666	gene:Os01g0373200	gene:Os01g0373200	1	15382985	15385243	1	0.0008509337397602698	0.00017937076359371185	95,36,286	130.6789960169575
CUST_REPRO	85	299	gene:Os01g0137700	gene:Os01g0137700	1	2023879	2026177	5	0.0008507018404391905	7.889222313376758e-05	94,101,78	11.789826122551595
CUST_REPRO	86	1089	gene:Os01g0249900	gene:Os01g0249900	1	8234625	8235833	3	0.000849141312452654	0.00019436630501612812	63,105,178	58.192210246160386
CUST_REPRO	87	1411	gene:Os01g0308600	gene:Os01g0308600	1	11544302	11545430	5	0.0008446966336729625	0.00015029671498038036	84,162,66	51.02940328869229
CUST_REPRO	88	614	gene:Os01g0181033	gene:Os01g0181033	1	4274611	4274976	3	0.000840318602665017	6.196338814463354e-05	101,94,91	5.131601439446884
CUST_REPRO	89	1109	gene:Os01g0253500	gene:Os01g0253500	1	8394453	8395607	2	0.0008370938012376428	8.509640390265621e-05	120,58,144	44.37717130838032
CUST_REPRO	90	1030	gene:Os01g0239300	gene:Os01g0239300	1	7724314	7725532	6	0.0008359190348225335	0.0001862879891166694	71,212,80	78.93668348746354
CUST_REPRO	91	1692	gene:Os01g0382450	gene:Os01g0382450	1	15960361	15962152	3	0.0008353346881146232	0.00023656082609363547	55,172,170	66.98009654616313
CUST_REPRO	92	416	gene:Os01g0153300	H2B.5	1	2872115	2872826	11	0.0008297256620911261	0.00023822296509158535	69,374,63	177.84918704715335
CUST_REPRO	93	303	gene:Os01g0138232	gene:Os01g0138232	1	2048615	2049566	8	0.0008264745119959116	0.00010226021747333115	97,136,83	27.465129406819354
CUST_REPRO	94	1053	gene:Os01g0243901	gene:Os01g0243901	1	7942924	7943837	2	0.0008154426274510721	8.858742857212421e-05	99,93,141	26.153393661244042
CUST_REPRO	95	711	gene:Os01g0195801	OsbHLH027	1	5149335	5150341	4	0.0008150221159060796	9.465443787993379e-05	98,83,163	42.524502740576914
CUST_REPRO	96	1192	gene:Os01g0267800	OsRLCK29	1	9192164	9193439	4	0.0008124142186716199	0.00016793743277861668	82,200,106	62.364519827649865
CUST_REPRO	97	1046	gene:Os01g0243100	gene:Os01g0243100	1	7891541	7894719	3	0.000811004041073223	0.0001908608800637512	106,313,38	143.23523775011975
CUST_REPRO	98	272	gene:Os01g0135600	gene:Os01g0135600	1	1928167	1930288	7	0.0008091404063937565	0.00023514404728837724	70,422,82	199.85327951608232
CUST_REPRO	99	1189	gene:Os01g0267300	OsSRP-QKG	1	9171328	9172907	3	0.0008071360255902013	0.00023929259998352562	61,205,212	85.231058501777
CUST_REPRO	100	1836	gene:Os01g0520500	gene:Os01g0520500	1	18530333	18531309	3	0.0008065100410021842	0.00011320302983487844	164,149,46	64.23654204059659
CUST_REPRO	101	1345	gene:Os01g0296000	OsRLCK30	1	10819457	10822413	5	0.0008054784072252611	0.00015370858942894452	113,238,54	93.95211546314431
CUST_REPRO	102	477	gene:Os01g0162500	gene:Os01g0162500	1	3259516	3262661	4	0.0008031176403164864	0.00016391980339920933	123,254,45	105.61407734451565
CUST_REPRO	103	1042	gene:Os01g0242600	OsNTMC2T6.1	1	7862065	7867775	1	0.0008027954997184376	0.00023360557975732026	181,21,437	209.838032777664
CUST_REPRO	104	1190	gene:Os01g0267400	gene:Os01g0267400	1	9173234	9175902	3	0.0008022517625552913	0.00023621188285139554	62,209,217	87.27160668472499
CUST_REPRO	105	163	gene:Os01g0119500	gene:Os01g0119500	1	1103782	1106890	6	0.0007987288602938255	0.00025525932246623815	112,623,30	321.32382420231465
CUST_REPRO	106	412	gene:Os01g0153150	gene:Os01g0153150	1	2859098	2864539	8	0.0007968044568163654	0.000218463881198122	72,355,103	155.2170523278075
CUST_REPRO	107	2017	gene:Os01g0562400	OsFKBP57	1	21381884	21389642	3	0.0007951529696583748	0.00018708141422351656	201,34,298	133.5377599532557
CUST_REPRO	108	413	gene:Os01g0153200	gene:Os01g0153200	1	2862774	2863569	8	0.0007944829800787071	0.000217158292985998	75,359,105	156.02991166226218
CUST_REPRO	109	118	gene:Os01g0114100	OsRLCK5	1	767181	769673	1	0.0007935523948011299	0.00031295371055853024	287,7,501	247.73372802264936
CUST_REPRO	110	475	gene:Os01g0162300	gene:Os01g0162300	1	3256822	3257901	4	0.0007919394023095568	0.0001600414668429225	135,258,50	104.57692543450172
CUST_REPRO	111	476	gene:Os01g0162400	gene:Os01g0162400	1	3257944	3258889	4	0.0007913446752354503	0.00016166086383987641	137,267,48	110.13779248438445
CUST_REPRO	112	1129	gene:Os01g0256600	gene:Os01g0256600	1	8555289	8557146	1	0.000790508755017072	0.0001908020834404	143,46,443	206.96940192534097
CUST_REPRO	113	120	gene:Os01g0114300	OsRLCK6	1	770332	773829	1	0.000787743425462395	0.0003115061303236586	296,8,508	250.96082031531003
CUST_REPRO	114	1019	gene:Os01g0238375	gene:Os01g0238375	1	7660812	7661458	3	0.0007866076581800977	0.0001807635831285751	83,229,146	73.22795458930513
CUST_REPRO	115	1975	gene:Os01g0553400	OsFbox017	1	20805805	20810162	1	0.0007846694788895547	0.0002045476930880884	203,33,383	175.02380790433438
CUST_REPRO	116	119	gene:Os01g0114200	gene:Os01g0114200	1	770284	774374	1	0.0007800827928197881	0.0003089452432816132	313,9,516	255.1711843710675
CUST_REPRO	117	217	gene:Os01g0127600	gene:Os01g0127600	1	1515837	1516714	19	0.0007774816476739943	0.00019879855418458852	102,458,64	217.33844574764032
CUST_REPRO	118	102	gene:Os01g0112600	gene:Os01g0112600	1	677029	677602	3	0.0007761210241975883	5.2472253858253505e-05	139,120,126	9.71253485622231
CUST_REPRO	119	282	gene:Os01g0136450	gene:Os01g0136450	1	1961587	1962403	12	0.0007757162869287034	8.78822812493166e-05	128,169,102	33.77869150810907
CUST_REPRO	120	1552	gene:Os01g0346250	gene:Os01g0346250	1	13770746	13772078	5	0.0007754455630977949	3.401644662867137e-05	153,118,118	20.207259421636902
CUST_REPRO	121	1793	gene:Os01g0511700	gene:Os01g0511700	1	18022167	18023518	3	0.000775035354308784	8.807480364883575e-05	165,166,75	52.252591642265294
CUST_REPRO	122	1734	gene:Os01g0495200	OsTBL25	1	16928574	16929545	3	0.0007737792523888251	8.745648069445666e-05	194,65,197	75.35914012248281
CUST_REPRO	123	121	gene:Os01g0114400	OsRLCK7	1	774727	775743	1	0.000772853207308799	0.00030666926260995757	326,11,532	262.3934704472147
CUST_REPRO	124	122	gene:Os01g0114402	gene:Os01g0114402	1	774848	779158	1	0.0007725061732344329	0.0003076816429616815	329,10,537	265.4411422519124
CUST_REPRO	125	1041	gene:Os01g0242500	gene:Os01g0242500	1	7857828	7860061	3	0.0007712445609892408	0.0001969946576864202	146,434,39	204.2947217461414
CUST_REPRO	126	1040	gene:Os01g0242400	gene:Os01g0242400	1	7856373	7857611	3	0.0007694153658424815	0.00019390554114498017	151,424,42	196.7799108987839
CUST_REPRO	127	286	gene:Os01g0136700	gene:Os01g0136700	1	1971228	1975465	17	0.0007688309803294638	0.00010417118565351199	126,201,99	52.848841046895245
CUST_REPRO	128	283	gene:Os01g0136500	gene:Os01g0136500	1	1962884	1963627	13	0.0007617104759750267	6.503908060669772e-05	160,160,104	32.331615074619044
CUST_REPRO	129	971	gene:Os01g0232500	OsUBC42	1	7340717	7345302	8	0.0007607705289653192	0.00024050219553644654	93,751,70	386.70703812231466
CUST_REPRO	130	1188	gene:Os01g0267200	OsRpn11	1	9166370	9169867	5	0.0007601118607756993	0.00015819653854699448	103,312,116	117.09397934992217
CUST_REPRO	131	975	gene:Os01g0233000	OsDREPP1	1	7363663	7366111	4	0.0007600392952250937	0.000138551095300757	115,274,107	94.19306414664156
CUST_REPRO	132	191	gene:Os01g0124550	gene:Os01g0124550	1	1356759	1361044	12	0.0007600179136109849	0.00012074607118344689	121,244,108	75.04887296511077
CUST_REPRO	133	1099	gene:Os01g0252300	gene:Os01g0252300	1	8339050	8339456	2	0.0007585001488526663	4.02646347652225e-05	204,82,157	61.53318887668128
CUST_REPRO	134	615	gene:Os01g0181166	gene:Os01g0181166	1	4277958	4278517	5	0.0007576959324069321	0.00010245696714460554	122,197,127	41.93248541803041
CUST_REPRO	135	1638	gene:Os01g0367300	gene:Os01g0367300	1	15007028	15013275	1	0.000755762797780335	0.00024233098587992733	224,31,610	294.8123697088257
CUST_REPRO	136	1516	gene:Os01g0335700	gene:Os01g0335700	1	13142060	13144941	23	0.0007557037752121687	0.00011669194898104046	116,112,296	105.09678079433895
CUST_REPRO	137	1100	gene:Os01g0252400	gene:Os01g0252400	1	8339174	8339709	2	0.0007552659177842239	4.0154360773149306e-05	211,88,161	61.85736280616345
CUST_REPRO	138	1613	gene:Os01g0358800	gene:Os01g0358800	1	14544114	14544749	3	0.0007477589727689823	0.00013083474980741313	108,145,300	101.8642888029624
CUST_REPRO	139	1614	gene:Os01g0358900	gene:Os01g0358900	1	14545123	14545507	3	0.0007465824407214919	0.00013076817855227073	109,147,305	103.94229168149026
CUST_REPRO	140	1585	gene:Os01g0353900	gene:Os01g0353900	1	14197332	14199513	1	0.0007435483275912702	0.0002708442073029091	235,26,781	389.833725238509
CUST_REPRO	141	590	gene:Os01g0178500	OsIAA1	1	4073916	4076438	5	0.000742791259350876	0.00011385740581648257	163,261,89	86.27861844049197
CUST_REPRO	142	1988	gene:Os01g0557100	gene:Os01g0557100	1	21056832	21058033	4	0.0007423333590850234	9.737003042571929e-05	125,150,243	62.17984668148783
CUST_REPRO	143	1253	gene:Os01g0276600	OsSTA11	1	9690348	9692094	1	0.0007410905285117527	0.00021704412031807015	228,41,584	275.8483883101972
CUST_REPRO	144	724	gene:Os01g0197700	Gn1a	1	5270449	5275585	2	0.0007393580744974315	0.00030788567586811845	60,252,676	315.1972927125697
CUST_REPRO	145	472	gene:Os01g0162001	gene:Os01g0162001	1	3243674	3244422	8	0.0007389565386498967	6.147579788105668e-05	159,171,145	13.012814197295423
CUST_REPRO	146	1838	gene:Os01g0521200	gene:Os01g0521200	1	18584847	18587837	4	0.0007377149886451662	8.909932684818854e-05	148,217,129	46.30694692304096
CUST_REPRO	147	972	gene:Os01g0232550	gene:Os01g0232550	1	7344009	7345200	7	0.0007364863607411584	0.00019987057541588098	110,627,96	302.61251351081523
CUST_REPRO	148	623	gene:Os01g0182700	OsWRKY102	1	4347188	4356468	7	0.000736257410608232	0.00014195861773777838	111,273,180	81.29575634681062
CUST_REPRO	149	1329	gene:Os01g0290700	OsABCB1	1	10515442	10516270	3	0.0007350246693628529	0.00011827346667119738	130,275,128	84.29907077384266
CUST_REPRO	150	2011	gene:Os01g0559825	gene:Os01g0559825	1	21261706	21262137	4	0.0007343469575668374	7.249171995572608e-05	149,175,179	16.289055630494158
CUST_REPRO	151	1736	gene:Os01g0496900	gene:Os01g0496900	1	17066937	17070813	7	0.0007329687165717284	0.00013068285910771077	124,311,133	105.46247357867789
CUST_REPRO	152	1363	gene:Os01g0299500	gene:Os01g0299500	1	10980741	10983339	6	0.0007328668919702371	0.00024551895537747295	78,580,231	257.29814094418435
CUST_REPRO	153	1462	gene:Os01g0320400	gene:Os01g0320400	1	12203402	12204078	7	0.0007322595144311587	9.76762830717266e-05	161,97,351	132.1060180309739
CUST_REPRO	154	898	gene:Os01g0223500	OsGELP13	1	6765268	6765888	5	0.0007308441951560477	0.0001414790433207219	140,383,112	149.03802646752047
CUST_REPRO	155	977	gene:Os01g0233400	gene:Os01g0233400	1	7385895	7388164	3	0.000729904044419527	0.00010517837749397022	261,72,287	117.34706359058728
CUST_REPRO	156	473	gene:Os01g0162101	gene:Os01g0162101	1	3244945	3245443	8	0.0007294757718530794	6.013246643741043e-05	166,182,153	14.52583904633395
CUST_REPRO	157	1910	gene:Os01g0536466	OSJNBa0086A10.25	1	19509834	19510988	4	0.0007281316017421583	8.162222895107934e-05	205,215,101	63.129496539520524
CUST_REPRO	158	962	gene:Os01g0231800	gene:Os01g0231800	1	7282051	7285991	12	0.000728046870790422	0.00016410773151379881	138,499,98	220.87779426642234
CUST_REPRO	159	1139	gene:Os01g0258700	OsC3H6	1	8659413	8664796	3	0.0007268404200052222	6.874220723280736e-05	239,86,250	91.67515112250065
CUST_REPRO	160	273	gene:Os01g0135700	OsCML16	1	1931016	1931904	8	0.0007265758273812631	0.0001859389398587279	114,579,114	268.46787517317597
CUST_REPRO	161	512	gene:Os01g0168300	P0028E10.18	1	3493411	3496559	15	0.0007255027109446625	0.0002427805989167407	104,1029,92	537.5465871283468
CUST_REPRO	162	1138	gene:Os01g0258600	DPL1	1	8657066	8658466	3	0.0007253039705877503	6.9184806044356e-05	238,89,256	91.66424239218549
CUST_REPRO	163	225	gene:Os01g0128400	gene:Os01g0128400	1	1571479	1576596	13	0.0007246437987002233	0.00021627526851114427	172,755,53	375.68914455082853
CUST_REPRO	164	304	gene:Os01g0138300	P0443D08.38-1	1	2048717	2052514	9	0.0007241939310915768	0.00010664403454270811	141,255,169	59.40819247657122
CUST_REPRO	165	1344	gene:Os01g0295900	gene:Os01g0295900	1	10814139	10818530	6	0.0007230640233804783	0.0001308107769316141	191,349,86	132.3870587834526
CUST_REPRO	166	613	gene:Os01g0181000	gene:Os01g0181000	1	4272846	4276299	4	0.0007217014208436012	1.1649898380657172e-05	215,143,172	36.22614157391501
CUST_REPRO	167	1858	gene:Os01g0525100	gene:Os01g0525100	1	18780600	18781392	4	0.0007180833490565419	6.455131941233371e-05	162,167,224	34.44318994131254
CUST_REPRO	168	216	gene:Os01g0127500	gene:Os01g0127500	1	1513138	1514432	16	0.0007162598776631057	0.0001611511764921118	189,506,77	222.5136699920554
CUST_REPRO	169	1111	gene:Os01g0253800	gene:Os01g0253800	1	8401548	8402325	3	0.0007154144889985522	2.1366942436535667e-05	220,125,211	52.443620520834884
CUST_REPRO	170	1914	gene:Os01g0540400	gene:Os01g0540400	1	19855213	19856657	4	0.0007139483544354638	0.0001332046163727173	391,67,263	163.1849666278525
CUST_REPRO	171	970	gene:Os01g0232450	gene:Os01g0232450	1	7335045	7336010	10	0.0007123363902792335	0.00019279072756045283	105,606,167	273.11963190758246
CUST_REPRO	172	1913	gene:Os01g0540300	gene:Os01g0540300	1	19853580	19854168	4	0.0007121975456054012	0.00013204671800653853	392,68,268	163.47884674578953
CUST_REPRO	173	816	gene:Os01g0211600	gene:Os01g0211600	1	6076731	6078239	8	0.0007121387170627713	0.00013271487553956937	150,409,124	157.57643647872396
CUST_REPRO	174	1700	gene:Os01g0384300	OSJNBb0093M23.7	1	16086670	16088900	4	0.000708417093846947	1.323437249249028e-05	256,129,196	63.53214409520061
CUST_REPRO	175	428	gene:Os01g0154200	gene:Os01g0154200	1	2920425	2921321	6	0.0007083160453476012	0.0001521247957634056	157,528,111	228.63580938543578
CUST_REPRO	176	302	gene:Os01g0138100	gene:Os01g0138100	1	2046146	2053048	14	0.0007080358142654101	7.03999114213687e-05	182,235,165	36.51027252705737
CUST_REPRO	177	1835	gene:Os01g0520340	gene:Os01g0520340	1	18527781	18531782	4	0.0007074772729538381	6.51193810015769e-05	262,203,119	71.86329614854397
CUST_REPRO	178	429	gene:Os01g0154250	gene:Os01g0154250	1	2920641	2921282	6	0.0007073881764275333	0.00015070892575722969	158,526,113	226.57522665404824
CUST_REPRO	179	2016	gene:Os01g0561950	gene:Os01g0561950	1	21362091	21362898	15	0.0007061393698677421	7.194848336877487e-05	202,108,340	116.69333028641068
CUST_REPRO	180	1923	gene:Os01g0543400	gene:Os01g0543400	1	20101102	20103606	7	0.0007038344629108906	6.27460030006251e-05	196,121,322	101.57263410978372
CUST_REPRO	181	1612	gene:Os01g0358700	gene:Os01g0358700	1	14529887	14531604	10	0.0007028589413190881	0.0001009803911992451	145,230,272	64.70188044665575
CUST_REPRO	182	186	gene:Os01g0123900	RBBI2-2	1	1338241	1339098	8	0.0007010218493329982	5.816904306411631e-05	207,228,154	38.13572253587617
CUST_REPRO	183	766	gene:Os01g0203900	gene:Os01g0203900	1	5699710	5701591	9	0.0007001937580450127	0.00019058864644767626	129,773,117	375.3256363923644
CUST_REPRO	184	1023	gene:Os01g0238800	gene:Os01g0238800	1	7677180	7678862	3	0.0006994650660393139	7.535164738385004e-05	264,242,120	77.57147241952633
CUST_REPRO	185	34	gene:Os01g0103700	gene:Os01g0103700	1	191037	196287	9	0.0006959724123589694	4.319106466725947e-05	198,163,260	49.122296363260546
CUST_REPRO	186	994	gene:Os01g0235300	gene:Os01g0235300	1	7470710	7472729	6	0.0006935043105234703	0.00012135042149597607	171,438,137	164.84639314626614
CUST_REPRO	187	1916	gene:Os01g0541800	OsSWEET2a	1	19959667	19961939	7	0.0006929895025677979	3.880870263727461e-05	208,184,233	24.5017006212494
CUST_REPRO	188	221	gene:Os01g0128100	gene:Os01g0128100	1	1562618	1566554	10	0.0006929182175857326	0.00017398575806060255	222,646,79	294.87681043672006
CUST_REPRO	189	1154	gene:Os01g0261600	gene:Os01g0261600	1	8816863	8818318	3	0.0006921827249849836	8.48064507182468e-05	180,286,195	57.361427225386684
CUST_REPRO	190	301	gene:Os01g0138000	gene:Os01g0138000	1	2042088	2042762	9	0.000692101699920992	5.607047349997904e-05	199,232,198	19.347695814575268
CUST_REPRO	191	995	gene:Os01g0235325	gene:Os01g0235325	1	7470743	7471026	6	0.0006920400580080847	0.0001190507820611104	176,433,138	160.47741274085897
CUST_REPRO	192	1024	gene:Os01g0238850	gene:Os01g0238850	1	7677950	7678911	3	0.0006919235068683823	7.445095453901812e-05	270,253,122	80.98765338000602
CUST_REPRO	193	474	gene:Os01g0162200	gene:Os01g0162200	1	3251426	3252724	5	0.0006914135495511194	8.439840603326872e-05	217,310,136	87.06893820416096
CUST_REPRO	194	187	gene:Os01g0124000	RBBI2-1	1	1341368	1342277	8	0.0006905273767188191	5.561273217985385e-05	227,241,171	37.04051835490427
CUST_REPRO	195	1637	gene:Os01g0367100	PHD1	1	14993204	14998103	1	0.0006901570013724267	0.0002692968558146977	488,35,681	331.60568953703637
CUST_REPRO	196	1017	gene:Os01g0238200	gene:Os01g0238200	1	7652967	7656516	6	0.0006892193341627717	0.0001466437571969896	133,473,222	176.31505891443305
CUST_REPRO	197	116	gene:Os01g0113900	gene:Os01g0113900	1	752080	754992	9	0.0006862617253015438	0.000179680982893575	136,742,151	345.6255198911099
CUST_REPRO	198	568	gene:Os01g0176000	OsUGT98B1	1	3917918	3920432	8	0.0006847355398349464	3.968384962207169e-05	241,219,187	27.15388247255507
CUST_REPRO	199	569	gene:Os01g0176050	gene:Os01g0176050	1	3918125	3920244	8	0.0006842710038957497	4.0031561578561624e-05	240,223,188	26.514147167125703
CUST_REPRO	200	117	gene:Os01g0113950	gene:Os01g0113950	1	752189	754829	9	0.0006826621053429941	0.00018322261455888805	132,787,160	370.3462343987493
PSH	1	471	gene:Os01g0161000	gene:Os01g0161000	1	3201220	3204252	1	0.006129847684254249	0.0033021646835018157	1,1,4	1.7320508075688772
PSH	2	953	gene:Os01g0229800	gene:Os01g0229800	1	7186356	7186820	1	0.0038728505993882814	0.002506840336080196	2,2,45	24.826061575153908
PSH	3	2018	gene:Os01g0563700	gene:Os01g0563700	1	21444283	21449074	1	0.003498446817199389	0.002010665457426195	5,4,46	23.96525262402492
PSH	4	2019	gene:Os01g0563500	gene:Os01g0563500	1	21447489	21450077	1	0.0034881160439302525	0.001985933660510956	6,3,47	24.583192089989726
PSH	5	2020	gene:Os01g0564950	gene:Os01g0564950	1	21603411	21604622	1	0.0033252540354927382	0.002123931479174347	3,8,67	35.59494346111537
PSH	6	468	gene:Os01g0160200	gene:Os01g0160200	1	3143601	3146812	1	0.0032869825372472405	0.0022200226976796353	4,7,116	63.81483631047981
PSH	7	1517	gene:Os01g0336300	gene:Os01g0336300	1	13170797	13171929	3	0.0030417466380943856	0.0018303877605235356	7,16,66	31.78574103797697
PSH	8	1666	gene:Os01g0373200	gene:Os01g0373200	1	15382985	15385243	1	0.0030149118586753807	0.0018305314830002967	8,17,70	33.50124375800596
PSH	9	1519	gene:Os01g0337180	gene:Os01g0337180	1	13198639	13199062	7	0.0030068857207273445	0.0018385482339727756	10,5,144	78.84795495128583
PSH	10	1518	gene:Os01g0337160	gene:Os01g0337160	1	13198486	13199578	7	0.002990703641747435	0.0018313415710828583	11,6,147	80.00208330620731
PSH	11	710	gene:Os01g0195700	OsbHLH027	1	5148879	5149201	2	0.0029691980065157018	0.0011845736027599832	41,44,3	22.854612955229264
PSH	12	1924	gene:Os01g0543600	gene:Os01g0543600	1	20124194	20126848	3	0.0029585545416921377	0.0014447456939469556	12,13,40	15.88500340992514
PSH	13	1925	gene:Os01g0543800	gene:Os01g0543800	1	20124383	20126778	3	0.0029485459672287107	0.001429498482023062	13,12,41	16.46207763315433
PSH	14	1585	gene:Os01g0353900	gene:Os01g0353900	1	14197332	14199513	1	0.0028043320247282586	0.0018521343147839527	9,11,199	109.12378292562992
PSH	15	1613	gene:Os01g0358800	gene:Os01g0358800	1	14544114	14544749	3	0.002762541795770327	0.0005852522093433269	26,38,9	14.571661996262929
PSH	16	1614	gene:Os01g0358900	gene:Os01g0358900	1	14545123	14545507	3	0.002759750854844848	0.0005795622067352104	27,37,10	13.650396819628845
PSH	17	1641	gene:Os01g0368900	OsGRX4	1	15124631	15125396	1	0.002757919680637618	0.001358999119901809	18,9,68	31.78574103797697
PSH	18	1640	gene:Os01g0368700	gene:Os01g0368700	1	15118693	15119756	1	0.0027338345923150578	0.0013350252221247965	19,10,69	31.785741037976972
PSH	19	747	gene:Os01g0201100	gene:Os01g0201100	1	5507567	5509494	2	0.0027136579543973007	0.003311954999563003	648,86,1	351.58640474284556
PSH	20	2017	gene:Os01g0562400	OsFKBP57	1	21381884	21389642	3	0.0026997457801674805	0.001515823144593495	14,14,104	51.96152422706632
PSH	21	724	gene:Os01g0197700	Gn1a	1	5270449	5275585	2	0.0026408169457378485	0.002736678599109866	204,85,2	101.53324578678651
PSH	22	711	gene:Os01g0195801	OsbHLH027	1	5149335	5150341	4	0.0025999993473912277	0.0008951731033983119	22,24,31	4.725815626252609
PSH	23	1042	gene:Os01g0242600	OsNTMC2T6.1	1	7862065	7867775	1	0.0025436698148647943	0.0013657141569284928	21,15,120	58.966091951222275
PSH	24	1463	gene:Os01g0320700	gene:Os01g0320700	1	12214028	12214637	4	0.002539941012704124	0.001552760725567795	16,20,156	79.6994353806851
PSH	25	1143	gene:Os01g0259900	SAD1L	1	8718704	8720961	2	0.0024882682288686433	0.0013218437934537134	15,47,37	16.3707055437449
PSH	26	1462	gene:Os01g0320400	gene:Os01g0320400	1	12203402	12204078	7	0.0023946481135984263	0.001257660168266717	20,28,86	36.018513757973594
PSH	27	1975	gene:Os01g0553400	OsFbox017	1	20805805	20810162	1	0.002362174137185017	0.0010702581840553427	23,30,55	16.822603841260722
PSH	28	1638	gene:Os01g0367300	gene:Os01g0367300	1	15007028	15013275	1	0.002225310328261306	0.0012547814164789116	24,25,164	80.54191455385202
PSH	29	709	gene:Os01g0195500	gene:Os01g0195500	1	5138518	5140925	4	0.0022097438341006637	0.0009451663193082867	25,57,29	17.435595774162696
PSH	30	1691	gene:Os01g0382400	OsPR1#012	1	15958748	15959497	2	0.002189015503972769	0.0005907275418206886	37,54,14	20.074859899884732
PSH	31	1707	gene:Os01g0386600	gene:Os01g0386600	1	16227573	16227890	2	0.0021526880639915666	0.0007711979892415408	35,32,53	11.357816691600547
PSH	32	1706	gene:Os01g0386500	OsRNAG	1	16224955	16226730	2	0.0021512533615653715	0.0007545321995089655	36,31,50	9.848857801796104
PSH	33	1560	gene:Os01g0347500	gene:Os01g0347500	1	13838790	13839085	11	0.002145049220416695	0.0016160316538563395	17,50,240	120.35918466545598
PSH	34	1253	gene:Os01g0276600	OsSTA11	1	9690348	9692094	1	0.0021296784204120436	0.0009296493053202472	34,27,92	35.679125549822544
